0,1,2,3,4,5,6,7,8
원딜만하는계정임,Gold 3,WIN,Rammus,jungle,9 , 1 , 7 ,6.00
원딜만하는계정임,Gold 3,WIN,Rammus,jungle,4 , 1 , 7 ,1.00
원딜만하는계정임,Gold 3,LOSS,Tryndamere,mid,5 , 6 , 9,2.33
원딜만하는계정임,Gold 3,LOSS,Tryndamere,mid,3 , 2 , 5,4.00
원딜만하는계정임,Gold 3,LOSS,Corki,mid,8 , 3 , 2,3.33
원딜만하는계정임,Gold 3,WIN,Tryndamere,mid,2 , 7 , 11,1.86
원딜만하는계정임,Gold 3,LOSS,Tryndamere,mid,2 , 5 , 5,1.40
원딜만하는계정임,Gold 3,LOSS,Tryndamere,mid,6 , 5 , 4,2.00
원딜만하는계정임,Gold 3,WIN,Tryndamere,mid,0 , 2 , 5,2.50
원딜만하는계정임,Gold 3,WIN,Rammus,mid,8 , 2 , 10,9.00
원딜만하는계정임,Gold 3,LOSS,Tryndamere,mid,1 , 1 , 0,1.00
원딜만하는계정임,Gold 3,WIN,Corki,mid,5 , 6 , 10,2.50
원딜만하는계정임,Gold 3,WIN,Tryndamere,mid,3 , 2 , 2,2.50
원딜만하는계정임,Gold 3,LOSS,Tryndamere,mid,6 , 2 , 3,4.50
원딜만하는계정임,Gold 3,WIN,Tryndamere,mid,2 , 7 , 5,1.00
원딜만하는계정임,Gold 3,LOSS,Sion,mid,1 , 6 , 9,1.67
원딜만하는계정임,Gold 3,WIN,Tryndamere,mid,4 , 1 , 4,8.00
원딜만하는계정임,Gold 3,LOSS,Tryndamere,mid,3 , 6 , 3,1.00
원딜만하는계정임,Gold 3,WIN,Tryndamere,mid,3 , 1 , 4,7.00
운 재,Unranked,LOSS,Akshan,mid,10 , 11 , 10,1.82
운 재,Unranked,LOSS,LeeSin,jungle,10 , 7 , 14,3.43
운 재,Unranked,LOSS,Graves,jungle,3 , 7 , 4,1.00
운 재,Unranked,LOSS,Kennen,top,6 , 7 , 8,2.00
운 재,Unranked,LOSS,Gangplank,top,4 , 8 , 3,0.88
운 재,Unranked,WIN,Gangplank,top,5 , 11 , 8,1.18
운 재,Unranked,WIN,Aatrox,top,2 , 4 , 13,3.75
운 재,Unranked,WIN,DrMundo,jungle,5 , 5 , 11,3.20
운 재,Unranked,WIN,Yuumi,adc,2 , 6 , 31,5.50
운 재,Unranked,LOSS,Alistar,adc,13 , 15 , 36,3.27
운 재,Unranked,WIN,TwistedFate,adc,7 , 10 , 15,2.20
운 재,Unranked,WIN,Yone,adc,12 , 10 , 14,2.60
운 재,Unranked,LOSS,MissFortune,mid,21 , 12 , 20,3.42
운 재,Unranked,LOSS,Zoe,top,17 , 16 , 32,3.06
운 재,Unranked,WIN,Tristana,jungle,12 , 4 , 12,6.00
운 재,Unranked,LOSS,Ziggs,mid,6 , 9 , 32,4.22
운 재,Unranked,WIN,Zoe,mid,13 , 5 , 6,3.80
운 재,Unranked,WIN,Shaco,jungle,14 , 8 , 9,2.88
운 재,Unranked,WIN,Gangplank,top,8 , 5 , 9,3.40
운 재,Unranked,WIN,Kalista,top,0 , 6 , 3,0.50
운 재,Unranked,WIN,Bard,support,1 , 2 , 6,3.50
운 재,Unranked,WIN,Lulu,top,3 , 4 , 2,1.25
운 재,Unranked,LOSS,Jayce,top,7 , 9 , 11,2.00
운 재,Unranked,WIN,Taliyah,mid,7 , 4 , 20,6.75
운 재,Unranked,LOSS,Yone,mid,6 , 8 , 15,2.63
운 재,Unranked,WIN,Kayle,top,13 , 3 , 19 ,0.67
운 재,Unranked,WIN,Orianna,top,1 , 0 , 8,9.00
운 재,Unranked,LOSS,Jayce,top,8 , 11 , 38,4.18
운 재,Unranked,WIN,DrMundo,support,7 , 6 , 19,4.33
운 재,Unranked,LOSS,Soraka,mid,0 , 4 , 14,3.50
우 페,Bronze 3,LOSS,Zed,mid,2 , 3 , 1,1.00
우 페,Bronze 3,LOSS,Yasuo,mid,5 , 14 , 4,0.64
우 페,Bronze 3,LOSS,Yasuo,mid,12 , 12 , 10,1.83
우 페,Bronze 3,WIN,Galio,mid,16 , 5 , 14,6.00
우 페,Bronze 3,WIN,Karma,top,0 , 1 , 4,4.00
우 페,Bronze 3,WIN,Karma,top,2 , 5 , 12,2.80
우 페,Bronze 3,WIN,Jax,top,2 , 7 , 8,1.43
우 페,Bronze 3,LOSS,Xerath,mid,1 , 11 , 8,0.82
우 페,Bronze 3,WIN,Galio,mid,11 , 3 , 14,8.33
우 페,Bronze 3,WIN,Viego,jungle,5 , 10 , 9,1.40
우 페,Bronze 3,WIN,Viego,jungle,16 , 9 , 5,2.33
우 페,Bronze 3,LOSS,Xerath,support,2 , 7 , 8,1.43
우 페,Bronze 3,WIN,Aatrox,mid,7 , 5 , 5,2.40
우 페,Bronze 3,WIN,Yasuo,mid,21 , 9 , 11,3.56
우 페,Bronze 3,LOSS,Yasuo,mid,3 , 10 , 9,1.20
우 페,Bronze 3,LOSS,Yasuo,mid,4 , 13 , 2,0.46
우 페,Bronze 3,LOSS,Zed,mid,7 , 6 , 3,1.67
우 페,Bronze 3,WIN,Viego,jungle,13 , 5 , 7,4.00
우 페,Bronze 3,LOSS,Viego,jungle,7 , 9 , 4,1.22
우 페,Bronze 3,LOSS,Yone,mid,4 , 10 , 2,0.60
우 페,Bronze 3,WIN,Ahri,mid,3 , 5 , 7,2.00
우 페,Bronze 3,LOSS,TwistedFate,mid,1 , 7 , 0,0.14
우 페,Bronze 3,LOSS,Ahri,mid,7 , 9 , 8,1.67
우 페,Bronze 3,LOSS,DrMundo,top,5 , 10 , 2,0.70
우 페,Bronze 3,WIN,Yone,mid,4 , 4 , 0,1.00
우 페,Bronze 3,LOSS,Kassadin,mid,6 , 10 , 6,1.20
우 페,Bronze 3,LOSS,Xerath,support,2 , 4 , 2,1.00
우 페,Bronze 3,LOSS,Rumble,top,4 , 9 , 14,2.00
우 페,Bronze 3,LOSS,Irelia,top,5 , 14 , 7,0.86
우 페,Bronze 3,LOSS,Zed,mid,3 , 12 , 4,0.58
요우히,Bronze 4,LOSS,Pantheon,support,3 , 11 , 13,1.45
요우히,Bronze 4,LOSS,Sion,top,3 , 18 , 13,0.89
요우히,Bronze 4,WIN,Vayne,adc,9 , 5 , 6,3.00
요우히,Bronze 4,WIN,Cassiopeia,adc,13 , 10 , 14,2.70
요우히,Bronze 4,WIN,Varus,mid,21 , 9 , 20,4.56
요우히,Bronze 4,WIN,Pantheon,mid,4 , 9 , 9,1.44
요우히,Bronze 4,WIN,Nunu,support,8 , 9 , 32,4.44
요우히,Bronze 4,WIN,Pantheon,mid,10 , 7 , 10,2.86
요우히,Bronze 4,LOSS,MissFortune,adc,0 , 4 , 4,1.00
요우히,Bronze 4,WIN,Volibear,jungle,6 , 7 , 10,2.29
요우히,Bronze 4,LOSS,Singed,top,22 , 22 , 32,2.45
요우히,Bronze 4,LOSS,TahmKench,mid,1 , 12 , 22,1.92
요우히,Bronze 4,LOSS,Jhin,support,5 , 6 , 15,3.33
요우히,Bronze 4,WIN,Sona,jungle,4 , 4 , 33,9.25
요우히,Bronze 4,LOSS,Pantheon,support,5 , 9 , 18,2.56
요우히,Bronze 4,WIN,Alistar,support,1 , 8 , 18,2.38
요우히,Bronze 4,WIN,Pantheon,support,4 , 5 , 14,3.60
요우히,Bronze 4,LOSS,Volibear,jungle,1 , 6 , 6,1.17
요우히,Bronze 4,LOSS,Leona,support,0 , 12 , 9,0.75
요우히,Bronze 4,WIN,MissFortune,adc,8 , 6 , 12,3.33
요우히,Bronze 4,WIN,Caitlyn,jungle,3 , 7 , 7,1.43
요우히,Bronze 4,WIN,Sion,top,0 , 6 , 12,2.00
요우히,Bronze 4,WIN,MissFortune,adc,7 , 3 , 11,6.00
요우히,Bronze 4,WIN,Akali,mid,3 , 6 , 2,0.83
요우히,Bronze 4,LOSS,Malphite,jungle,4 , 9 , 26,3.33
요우히,Bronze 4,WIN,Volibear,jungle,6 , 3 , 13,6.33
요우히,Bronze 4,WIN,Senna,mid,6 , 10 , 37,4.30
요우히,Bronze 4,WIN,Pantheon,support,8 , 11 , 10,1.64
요우히,Bronze 4,WIN,Sion,top,5 , 8 , 26,3.88
요우히,Bronze 4,LOSS,Rammus,adc,13 , 14 , 24,2.64
악훌전,Platinum 2,WIN,Ashe,jungle,12 , 9 , 25,4.11
악훌전,Platinum 2,LOSS,Kaisa,adc,3 , 4 , 5,2.00
악훌전,Platinum 2,WIN,Yuumi,support,2 , 0 , 10 ,2.00
악훌전,Platinum 2,WIN,Yuumi,support,1 , 3 , 18,6.33
악훌전,Platinum 2,LOSS,Gangplank,support,0 , 3 , 2,0.67
악훌전,Platinum 2,WIN,Yuumi,adc,3 , 5 , 26,5.80
악훌전,Platinum 2,LOSS,Sion,support,0 , 10 , 0,0.00
악훌전,Platinum 2,WIN,Sion,support,6 , 3 , 18,8.00
악훌전,Platinum 2,LOSS,Sion,support,1 , 4 , 1,0.50
악훌전,Platinum 2,WIN,Veigar,top,10 , 3 , 18,9.33
악훌전,Platinum 2,LOSS,Thresh,jungle,7 , 10 , 37,4.40
악훌전,Platinum 2,WIN,Braum,support,3 , 4 , 22,6.25
악훌전,Platinum 2,LOSS,Gangplank,support,1 , 5 , 3,0.80
악훌전,Platinum 2,WIN,Alistar,support,7 , 6 , 19,4.33
악훌전,Platinum 2,WIN,Senna,support,4 , 2 , 16 ,0.00
악훌전,Platinum 2,WIN,Zilean,support,1 , 4 , 15,4.00
악훌전,Platinum 2,LOSS,Yuumi,support,4 , 5 , 4,1.60
악훌전,Platinum 2,LOSS,Alistar,support,0 , 2 , 0,0.00
악훌전,Platinum 2,WIN,Fiddlesticks,top,10 , 7 , 21,4.43
악훌전,Platinum 2,LOSS,Karma,adc,10 , 11 , 28,3.45
악훌전,Platinum 2,WIN,Kindred,adc,16 , 10 , 16,3.20
악훌전,Platinum 2,LOSS,Taliyah,mid,4 , 4 , 15,4.75
악훌전,Platinum 2,WIN,Kindred,jungle,16 , 10 , 15,3.10
악훌전,Platinum 2,WIN,Neeko,jungle,14 , 7 , 15,4.14
악훌전,Platinum 2,LOSS,Draven,jungle,5 , 9 , 22,3.00
악훌전,Platinum 2,LOSS,Veigar,jungle,4 , 7 , 23,3.86
악훌전,Platinum 2,WIN,Maokai,support,7 , 8 , 32,4.88
악훌전,Platinum 2,LOSS,Zilean,mid,2 , 8 , 28,3.75
악훌전,Platinum 2,LOSS,Gangplank,mid,12 , 10 , 20,3.20
악훌전,Platinum 2,WIN,Senna,mid,14 , 6 , 35,8.17
아임뚜렛부캐,Unranked,LOSS,Darius,top,16 , 4 , 3,4.75
아임뚜렛부캐,Unranked,WIN,Darius,top,24 , 2 , 1 ,2.50
아임뚜렛부캐,Unranked,WIN,Sett,adc,14 , 8 , 14,3.50
아임뚜렛부캐,Unranked,WIN,Sett,support,3 , 12 , 13,1.33
아임뚜렛부캐,Unranked,LOSS,Darius,mid,1 , 7 , 5,0.86
아임뚜렛부캐,Unranked,LOSS,Darius,top,4 , 4 , 2,1.50
아임뚜렛부캐,Unranked,WIN,Sett,support,3 , 3 , 15,6.00
아임뚜렛부캐,Unranked,WIN,Sett,top,4 , 0 , 6 ,0.00
아임뚜렛부캐,Unranked,WIN,Darius,top,7 , 3 , 0,2.33
아임뚜렛부캐,Unranked,WIN,Darius,top,27 , 2 , 6 ,6.50
아임뚜렛부캐,Unranked,WIN,Sett,top,2 , 0 , 0,2.00
아임뚜렛부캐,Unranked,LOSS,Sett,support,8 , 6 , 5,2.17
아임뚜렛부캐,Unranked,WIN,Darius,top,10 , 2 , 3,6.50
아임뚜렛부캐,Unranked,WIN,Nasus,top,5 , 5 , 4,1.80
아임뚜렛부캐,Unranked,WIN,Sett,top,3 , 1 , 7 ,0.00
아임뚜렛부캐,Unranked,WIN,Darius,top,5 , 6 , 8,2.17
아임뚜렛부캐,Unranked,WIN,Sett,top,15 , 1 , 6 ,1.00
아임뚜렛부캐,Unranked,LOSS,Darius,top,3 , 5 , 2,1.00
아임뚜렛부캐,Unranked,WIN,Darius,top,1 , 0 , 0,1.00
아임뚜렛부캐,Unranked,WIN,Rammus,mid,8 , 16 , 13,1.31
아임뚜렛부캐,Unranked,LOSS,Tryndamere,mid,3 , 12 , 3,0.50
아임뚜렛부캐,Unranked,LOSS,Garen,mid,3 , 9 , 0,0.33
아임뚜렛부캐,Unranked,WIN,Nasus,mid,2 , 3 , 7,3.00
아임뚜렛부캐,Unranked,WIN,Nasus,jungle,11 , 5 , 11,4.40
아임뚜렛부캐,Unranked,LOSS,Darius,top,8 , 12 , 1,0.75
아임뚜렛부캐,Unranked,WIN,Darius,top,15 , 4 , 1,4.00
아임뚜렛부캐,Unranked,WIN,Sett,top,8 , 2 , 8,8.00
아임뚜렛부캐,Unranked,LOSS,Malphite,support,6 , 8 , 11,2.13
아임뚜렛부캐,Unranked,WIN,Irelia,top,6 , 3 , 0,2.00
아임뚜렛부캐,Unranked,LOSS,Ziggs,adc,13 , 9 , 17,3.33
아레환레,Silver 3,RE,Yuumi,jungle,0 , 0 , 0,0.00
아레환레,Silver 3,LOSS,Lux,mid,9 , 12 , 7,1.33
아레환레,Silver 3,LOSS,Fiddlesticks,support,1 , 6 , 0,0.17
아레환레,Silver 3,LOSS,Fizz,mid,7 , 7 , 1,1.14
아레환레,Silver 3,LOSS,Lux,mid,1 , 7 , 6,1.00
아레환레,Silver 3,WIN,Lux,mid,2 , 1 , 12 ,4.00
아레환레,Silver 3,WIN,Lux,mid,8 , 4 , 14,5.50
아레환레,Silver 3,LOSS,Lux,mid,9 , 9 , 19,3.11
아레환레,Silver 3,LOSS,Fizz,mid,1 , 7 , 1,0.29
아레환레,Silver 3,LOSS,Fizz,mid,15 , 9 , 7,2.44
아레환레,Silver 3,LOSS,Lux,mid,3 , 7 , 4,1.00
아레환레,Silver 3,WIN,Lux,mid,8 , 4 , 6,3.50
아레환레,Silver 3,LOSS,Lux,mid,0 , 8 , 8,1.00
아레환레,Silver 3,WIN,Lux,mid,4 , 3 , 6,3.33
아레환레,Silver 3,WIN,Lux,mid,6 , 5 , 12,3.60
아레환레,Silver 3,WIN,Fiddlesticks,jungle,9 , 2 , 11 ,0.00
아레환레,Silver 3,WIN,Fizz,mid,7 , 3 , 4,3.67
아레환레,Silver 3,WIN,Fiddlesticks,mid,1 , 4 , 9,2.50
아레환레,Silver 3,WIN,Lux,mid,4 , 7 , 20,3.43
아레환레,Silver 3,WIN,Fiddlesticks,jungle,8 , 5 , 20,5.60
아레환레,Silver 3,LOSS,Lux,mid,3 , 10 , 10,1.30
아레환레,Silver 3,WIN,Lux,mid,7 , 0 , 2,9.00
아레환레,Silver 3,WIN,Lux,mid,8 , 2 , 12 ,0.00
아레환레,Silver 3,WIN,Fiddlesticks,mid,6 , 2 , 11,8.50
아레환레,Silver 3,WIN,Lux,mid,7 , 4 , 8,3.75
아레환레,Silver 3,LOSS,Lux,mid,11 , 7 , 8,2.71
아레환레,Silver 3,LOSS,Lux,mid,1 , 14 , 3,0.29
아레환레,Silver 3,LOSS,Yuumi,support,3 , 8 , 18,2.63
아레환레,Silver 3,LOSS,Yuumi,support,3 , 6 , 28,5.17
아레환레,Silver 3,WIN,Fiddlesticks,mid,5 , 6 , 7,2.00
신중의신고무신,Gold 4,WIN,Malphite,adc,13 , 6 , 13,4.33
신중의신고무신,Gold 4,LOSS,Hecarim,adc,12 , 13 , 19,2.38
신중의신고무신,Gold 4,LOSS,Karthus,jungle,4 , 3 , 9,4.33
신중의신고무신,Gold 4,WIN,Ekko,jungle,10 , 5 , 11,4.20
신중의신고무신,Gold 4,RE,Ekko,jungle,1 , 0 , 0,1.00
신중의신고무신,Gold 4,WIN,Udyr,jungle,4 , 1 , 7 ,1.00
신중의신고무신,Gold 4,WIN,Ekko,adc,10 , 16 , 27,2.31
신중의신고무신,Gold 4,LOSS,Vladimir,top,7 , 10 , 23,3.00
신중의신고무신,Gold 4,LOSS,Amumu,support,2 , 13 , 16,1.38
신중의신고무신,Gold 4,WIN,Sivir,support,16 , 9 , 31,5.22
신중의신고무신,Gold 4,LOSS,Udyr,jungle,6 , 1 , 2,8.00
신중의신고무신,Gold 4,LOSS,TwistedFate,support,6 , 5 , 9,3.00
신중의신고무신,Gold 4,LOSS,Morgana,jungle,1 , 3 , 18,6.33
신중의신고무신,Gold 4,LOSS,Fiora,adc,17 , 9 , 12,3.22
신중의신고무신,Gold 4,LOSS,Rumble,adc,12 , 12 , 29,3.42
신중의신고무신,Gold 4,LOSS,Kayn,jungle,4 , 1 , 2,6.00
신중의신고무신,Gold 4,WIN,Lux,adc,6 , 4 , 28,8.50
신중의신고무신,Gold 4,LOSS,Sylas,support,6 , 8 , 6,1.50
신중의신고무신,Gold 4,LOSS,Vladimir,top,10 , 9 , 22,3.56
신중의신고무신,Gold 4,WIN,Fiora,adc,10 , 10 , 37,4.70
신중의신고무신,Gold 4,LOSS,Kindred,jungle,2 , 6 , 5,1.17
신중의신고무신,Gold 4,WIN,TwistedFate,mid,9 , 6 , 16,4.17
신중의신고무신,Gold 4,WIN,Kassadin,support,6 , 7 , 21,3.86
신중의신고무신,Gold 4,WIN,Amumu,top,11 , 8 , 16,3.38
신중의신고무신,Gold 4,WIN,Vayne,support,5 , 5 , 12,3.40
신중의신고무신,Gold 4,LOSS,Malphite,support,2 , 10 , 7,0.90
신중의신고무신,Gold 4,LOSS,MasterYi,jungle,4 , 3 , 3,2.33
신중의신고무신,Gold 4,WIN,Udyr,jungle,3 , 5 , 9,2.40
신중의신고무신,Gold 4,LOSS,MasterYi,jungle,4 , 8 , 6,1.25
신중의신고무신,Gold 4,WIN,Trundle,jungle,5 , 9 , 10,1.67
식사동 백정,Silver 1,LOSS,Ahri,adc,3 , 12 , 12,1.25
식사동 백정,Silver 1,WIN,Lillia,jungle,4 , 3 , 13,5.67
식사동 백정,Silver 1,WIN,Blitzcrank,support,5 , 2 , 7,6.00
식사동 백정,Silver 1,LOSS,Fizz,top,8 , 6 , 1,1.50
식사동 백정,Silver 1,LOSS,Graves,jungle,8 , 5 , 4,2.40
식사동 백정,Silver 1,LOSS,Lillia,jungle,3 , 3 , 6,3.00
식사동 백정,Silver 1,WIN,Lillia,jungle,13 , 6 , 17,5.00
식사동 백정,Silver 1,LOSS,Hecarim,jungle,2 , 6 , 5,1.17
식사동 백정,Silver 1,LOSS,Malphite,top,0 , 3 , 0,0.00
식사동 백정,Silver 1,WIN,LeeSin,jungle,18 , 7 , 14,4.57
식사동 백정,Silver 1,LOSS,Elise,jungle,2 , 7 , 3,0.71
식사동 백정,Silver 1,LOSS,Hecarim,jungle,2 , 7 , 3,0.71
식사동 백정,Silver 1,LOSS,LeeSin,jungle,2 , 9 , 8,1.11
식사동 백정,Silver 1,WIN,Hecarim,jungle,4 , 1 , 5,9.00
식사동 백정,Silver 1,WIN,Leona,support,2 , 4 , 11,3.25
식사동 백정,Silver 1,WIN,Zac,support,0 , 0 , 7,7.00
식사동 백정,Silver 1,WIN,Singed,support,5 , 6 , 23,4.67
식사동 백정,Silver 1,WIN,Lux,adc,5 , 6 , 16,3.50
식사동 백정,Silver 1,LOSS,Ahri,mid,5 , 10 , 12,1.70
식사동 백정,Silver 1,LOSS,Blitzcrank,support,4 , 7 , 18,3.14
식사동 백정,Silver 1,LOSS,Akali,top,1 , 6 , 2,0.50
식사동 백정,Silver 1,LOSS,Lillia,jungle,12 , 5 , 17,5.80
식사동 백정,Silver 1,LOSS,Tryndamere,mid,2 , 11 , 9,1.00
식사동 백정,Silver 1,LOSS,Lillia,jungle,8 , 4 , 10,4.50
식사동 백정,Silver 1,LOSS,Elise,jungle,6 , 6 , 7,2.17
식사동 백정,Silver 1,LOSS,JarvanIV,jungle,1 , 9 , 7,0.89
식사동 백정,Silver 1,WIN,Gragas,jungle,10 , 6 , 13,3.83
식사동 백정,Silver 1,LOSS,Kayn,jungle,2 , 7 , 7,1.29
식사동 백정,Silver 1,LOSS,MasterYi,jungle,17 , 9 , 12,3.22
식사동 백정,Silver 1,LOSS,Zoe,mid,7 , 11 , 2,0.82
식사동 망나니,Unranked,LOSS,Vayne,top,2 , 4 , 1,0.75
식사동 망나니,Unranked,WIN,Aatrox,top,5 , 4 , 10,3.75
식사동 망나니,Unranked,LOSS,Aatrox,top,4 , 3 , 1,1.67
식사동 망나니,Unranked,WIN,Aatrox,top,11 , 0 , 6 ,7.00
식사동 망나니,Unranked,WIN,Gangplank,top,12 , 4 , 8,5.00
식사동 망나니,Unranked,WIN,Aatrox,top,10 , 5 , 2,2.40
식사동 망나니,Unranked,WIN,Aatrox,top,13 , 4 , 11,6.00
식사동 망나니,Unranked,LOSS,Kindred,jungle,9 , 9 , 11,2.22
식사동 망나니,Unranked,LOSS,Volibear,top,5 , 7 , 1,0.86
식사동 망나니,Unranked,WIN,Volibear,top,7 , 3 , 6,4.33
식사동 망나니,Unranked,WIN,Volibear,top,4 , 2 , 1,2.50
식사동 망나니,Unranked,WIN,Volibear,top,14 , 8 , 15,3.63
식사동 망나니,Unranked,LOSS,Volibear,top,12 , 3 , 0,4.00
식사동 망나니,Unranked,WIN,Volibear,top,20 , 2 , 4 ,2.00
식사동 망나니,Unranked,LOSS,Volibear,top,9 , 5 , 1,2.00
식사동 망나니,Unranked,WIN,Volibear,top,16 , 7 , 6,3.14
식사동 망나니,Unranked,LOSS,Morgana,jungle,2 , 9 , 9,1.22
식사동 망나니,Unranked,LOSS,Ryze,mid,0 , 6 , 2,0.33
식사동 망나니,Unranked,WIN,Olaf,jungle,13 , 2 , 5,9.00
식사동 망나니,Unranked,LOSS,Irelia,top,8 , 9 , 2,1.11
식사동 기생년,Bronze 4,LOSS,Darius,top,4 , 5 , 6,2.00
식사동 기생년,Bronze 4,LOSS,Darius,top,9 , 3 , 2,3.67
식사동 기생년,Bronze 4,WIN,Darius,top,11 , 2 , 5,8.00
식사동 기생년,Bronze 4,LOSS,Aatrox,top,2 , 7 , 6,1.14
식사동 기생년,Bronze 4,LOSS,Yasuo,adc,3 , 9 , 10,1.44
식사동 기생년,Bronze 4,LOSS,Irelia,mid,4 , 10 , 4,0.80
식사동 기생년,Bronze 4,LOSS,Darius,top,10 , 7 , 2,1.71
식사동 기생년,Bronze 4,WIN,Morgana,support,3 , 11 , 17,1.82
식사동 기생년,Bronze 4,WIN,Samira,adc,6 , 6 , 7,2.17
식사동 기생년,Bronze 4,WIN,Darius,top,17 , 6 , 10,4.50
식사동 기생년,Bronze 4,LOSS,Darius,mid,10 , 8 , 9,2.38
식사동 기생년,Bronze 4,WIN,MasterYi,jungle,10 , 6 , 5,2.50
식사동 기생년,Bronze 4,WIN,Ezreal,adc,2 , 2 , 7,4.50
식사동 기생년,Bronze 4,WIN,Kaisa,adc,5 , 4 , 6,2.75
식사동 기생년,Bronze 4,WIN,Caitlyn,top,5 , 6 , 2,1.17
식사동 기생년,Bronze 4,WIN,Darius,top,6 , 7 , 5,1.57
식사동 기생년,Bronze 4,WIN,Kaisa,adc,1 , 3 , 2,1.00
식사동 기생년,Bronze 4,LOSS,Kaisa,adc,4 , 9 , 0,0.44
식사동 기생년,Bronze 4,LOSS,Tristana,jungle,6 , 5 , 17,4.60
식사동 기생년,Bronze 4,LOSS,Vayne,top,7 , 9 , 3,1.11
식사동 기생년,Bronze 4,WIN,Ezreal,adc,5 , 8 , 14,2.38
식사동 기생년,Bronze 4,LOSS,Darius,top,3 , 3 , 2,1.67
식사동 기생년,Bronze 4,LOSS,Kaisa,adc,2 , 4 , 3,1.25
식사동 기생년,Bronze 4,LOSS,Irelia,top,3 , 5 , 1,0.80
식사동 기생년,Bronze 4,LOSS,Renekton,mid,15 , 12 , 21,3.00
식사동 기생년,Bronze 4,LOSS,Jayce,mid,18 , 13 , 20,2.92
식사동 기생년,Bronze 4,LOSS,Darius,mid,6 , 7 , 4,1.43
식사동 기생년,Bronze 4,LOSS,Akshan,mid,9 , 10 , 14,2.30
식사동 기생년,Bronze 4,WIN,Graves,mid,19 , 7 , 20,5.57
식사동 기생년,Bronze 4,LOSS,Darius,top,2 , 4 , 0,0.50
서봇에 가야하오,Silver 4,WIN,Jhin,adc,17 , 8 , 12,3.63
서봇에 가야하오,Silver 4,LOSS,Graves,mid,12 , 7 , 5,2.43
서봇에 가야하오,Silver 4,LOSS,Varus,mid,4 , 5 , 4,1.60
서봇에 가야하오,Silver 4,LOSS,Varus,mid,5 , 5 , 7,2.40
서봇에 가야하오,Silver 4,LOSS,Varus,mid,4 , 3 , 0,1.33
서봇에 가야하오,Silver 4,WIN,Corki,jungle,9 , 4 , 9,4.50
서봇에 가야하오,Silver 4,WIN,Morgana,adc,6 , 5 , 18,4.80
서봇에 가야하오,Silver 4,WIN,Nautilus,adc,12 , 8 , 13,3.13
서봇에 가야하오,Silver 4,WIN,Evelynn,jungle,6 , 4 , 6,3.00
서봇에 가야하오,Silver 4,LOSS,Caitlyn,adc,10 , 7 , 2,1.71
서봇에 가야하오,Silver 4,LOSS,Vi,jungle,6 , 11 , 7,1.18
서봇에 가야하오,Silver 4,LOSS,Zoe,jungle,12 , 11 , 8,1.82
서봇에 가야하오,Silver 4,LOSS,Nocturne,jungle,12 , 14 , 9,1.50
서봇에 가야하오,Silver 4,WIN,Ahri,support,9 , 12 , 9,1.50
서봇에 가야하오,Silver 4,LOSS,Xerath,support,9 , 9 , 4,1.44
서봇에 가야하오,Silver 4,LOSS,Sylas,mid,13 , 15 , 5,1.20
서봇에 가야하오,Silver 4,LOSS,Malphite,mid,12 , 10 , 6,1.80
서봇에 가야하오,Silver 4,LOSS,Kled,mid,4 , 12 , 4,0.67
서봇에 가야하오,Silver 4,WIN,Ekko,mid,9 , 11 , 7,1.45
서봇에 가야하오,Silver 4,WIN,Qiyana,support,11 , 3 , 8,6.33
서봇에 가야하오,Silver 4,LOSS,LeeSin,mid,14 , 14 , 20,2.43
서봇에 가야하오,Silver 4,WIN,Darius,adc,14 , 5 , 5,3.80
서봇에 가야하오,Silver 4,WIN,Ziggs,support,7 , 2 , 7,7.00
서봇에 가야하오,Silver 4,LOSS,Shyvana,jungle,16 , 5 , 9,5.00
서봇에 가야하오,Silver 4,LOSS,Volibear,support,1 , 10 , 2,0.30
서봇에 가야하오,Silver 4,WIN,Singed,jungle,8 , 8 , 14,2.75
서봇에 가야하오,Silver 4,LOSS,Darius,jungle,4 , 9 , 2,0.67
서봇에 가야하오,Silver 4,LOSS,Jayce,top,11 , 13 , 8,1.46
서봇에 가야하오,Silver 4,WIN,Qiyana,support,5 , 14 , 15,1.43
서봇에 가야하오,Silver 4,WIN,Sivir,adc,10 , 5 , 8,3.60
뽀송뽀송개뽀송,Bronze 2,WIN,Lucian,mid,6 , 4 , 3,2.25
뽀송뽀송개뽀송,Bronze 2,WIN,TwistedFate,mid,5 , 3 , 7,4.00
뽀송뽀송개뽀송,Bronze 2,WIN,MissFortune,adc,16 , 2 , 9 ,2.50
뽀송뽀송개뽀송,Bronze 2,WIN,LeeSin,jungle,4 , 0 , 4,8.00
뽀송뽀송개뽀송,Bronze 2,WIN,Jinx,adc,14 , 7 , 12,3.71
뽀송뽀송개뽀송,Bronze 2,WIN,Lucian,adc,12 , 6 , 11,3.83
뽀송뽀송개뽀송,Bronze 2,WIN,Lucian,adc,11 , 7 , 8,2.71
뽀송뽀송개뽀송,Bronze 2,LOSS,Fiora,top,2 , 4 , 0,0.50
뽀송뽀송개뽀송,Bronze 2,WIN,Darius,top,5 , 4 , 5,2.50
뽀송뽀송개뽀송,Bronze 2,LOSS,Renata,mid,7 , 12 , 36,3.58
뽀송뽀송개뽀송,Bronze 2,LOSS,Sona,mid,3 , 7 , 18,3.00
뽀송뽀송개뽀송,Bronze 2,WIN,Lulu,support,0 , 1 , 15 ,5.00
